,station,year,month,day,daily rainfall total (mm),highest 30 min rainfall (mm),highest 60 min rainfall (mm),highest 120 min rainfall (mm),mean temperature (°c),maximum temperature (°c),minimum temperature (°c),mean wind speed (km/h),max wind speed (km/h),mean temperature (â°c),maximum temperature (â°c),minimum temperature (â°c)
37582,Tuas South,2021.0,11.0,30.0,0.0,0.0,0.0,0.0,,,,9.6,26.7,29.7,32.2,27.2
37583,Tuas South,2021.0,12.0,1.0,0.0,     0.0,     0.0,     0.0,,,,6.9,22.6,30.0,33.2,27.3
37584,Tuas South,2021.0,12.0,2.0,3.4,     1.2,     1.4,     1.6,,,,7.6,35.9,26.8,29.5,23.9
37585,Tuas South,2021.0,12.0,3.0,0.0,     0.0,     0.0,     0.0,,,,9.7,38.9,27.4,30.5,25.2
37586,Tuas South,2021.0,12.0,4.0,0.0,     0.0,     0.0,     0.0,,,,10.6,33.2,27.6,31.1,24.8
37587,Tuas South,2021.0,12.0,5.0,0.0,     0.0,     0.0,     0.0,,,,10.9,28.9,27.9,31.3,26.2
37588,Tuas South,2021.0,12.0,6.0,0.0,     0.0,     0.0,     0.0,,,,11.0,26.3,27.9,31.1,26.0
37589,Tuas South,2021.0,12.0,7.0,0.0,     0.0,     0.0,     0.0,,,,12.0,32.8,28.5,32.8,26.0
37590,Tuas South,2021.0,12.0,8.0,0.0,     0.0,     0.0,     0.0,,,,11.4,33.5,28.5,32.8,26.0
37591,Tuas South,2021.0,12.0,9.0,32.8,    26.4,    32.2,    32.8,,,,9.3,29.4,27.8,32.8,24.9
37592,Tuas South,2021.0,12.0,10.0,25.6,     5.2,     6.2,    10.8,,,,8.3,35.9,26.7,32.2,24.3
37593,Tuas South,2021.0,12.0,11.0,52.4,    16.4,    28.2,    42.6,,,,7.1,25.9,26.2,30.4,23.8
37594,Tuas South,2021.0,12.0,12.0,0.0,     0.0,     0.0,     0.0,,,,9.1,27.0,27.0,29.7,25.9
37595,Tuas South,2021.0,12.0,13.0,0.0,-,-,-,,,,10.0,32.0,27.4,30.8,25.6
37596,Tuas South,2021.0,12.0,14.0,0.2,     0.2,     0.2,     0.2,,,,11.3,30.2,28.2,31.8,26.2
37597,Tuas South,2021.0,12.0,15.0,0.4,     0.4,     0.4,     0.4,,,,10.8,29.4,28.2,31.4,25.8
37598,Tuas South,2021.0,12.0,16.0,1.2,     0.6,     1.2,     1.2,,,,12.3,33.9,28.1,30.9,26.2
37599,Tuas South,2021.0,12.0,17.0,17.0,     5.6,     7.0,     8.2,,,,14.4,50.0,27.4,30.2,24.6
37600,Tuas South,2021.0,12.0,18.0,7.6,     6.8,     6.8,     6.8,,,,10.5,35.0,27.9,30.5,24.7
37601,Tuas South,2021.0,12.0,19.0,18.8,    12.0,    15.2,    17.6,,,,12.0,35.0,27.5,30.1,24.2
37602,Tuas South,2021.0,12.0,20.0,0.0,     0.0,     0.0,     0.0,,,,9.1,25.9,27.9,31.9,25.3
37603,Tuas South,2021.0,12.0,21.0,0.0,     0.0,     0.0,     0.0,,,,6.5,20.6,28.6,31.7,25.8
37604,Tuas South,2021.0,12.0,22.0,0.6,     0.4,     0.6,     0.6,,,,8.6,25.2,27.9,29.6,26.4
37605,Tuas South,2021.0,12.0,23.0,0.4,     0.2,     0.2,     0.2,,,,6.3,26.3,27.2,29.3,25.2
37606,Tuas South,2021.0,12.0,24.0,0.0,     0.0,     0.0,     0.0,,,,6.5,19.8,27.6,30.4,26.1
37607,Tuas South,2021.0,12.0,25.0,8.4,     7.6,     8.0,     8.4,,,,6.4,35.2,27.0,32.5,23.0
37608,Tuas South,2021.0,12.0,26.0,21.6,    16.8,    21.2,    21.6,,,,7.4,27.0,27.3,31.7,24.0
37609,Tuas South,2021.0,12.0,27.0,1.6,-,-,-,,,,9.7,37.8,28.0,32.5,25.8
37610,Tuas South,2021.0,12.0,28.0,0.0,-,-,-,,,,10.6,26.3,28.6,32.8,26.0
37611,Tuas South,2021.0,12.0,29.0,0.0,-,-,-,,,,8.4,28.5,27.7,31.3,25.8
37612,Tuas South,2021.0,12.0,30.0,9.0,-,-,-,,,,6.9,34.6,27.0,30.2,24.7
37613,Tuas South,2021.0,12.0,31.0,12.6,-,-,-,,,,5.4,20.2,25.6,26.5,24.4
37614,Tuas West,2021.0,1.0,1.0,30.0,6.4,8.2,10.2,,,,-,-,-,-,-
37615,Tuas West,2021.0,1.0,2.0,72.6,11.0,16.0,23.8,,,,-,-,-,-,-
37616,Tuas West,2021.0,1.0,3.0,1.0,0.4,0.4,0.8,,,,-,-,-,-,-
37617,Tuas West,2021.0,1.0,4.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37618,Tuas West,2021.0,1.0,5.0,1.4,1.4,1.4,1.4,,,,-,-,-,-,-
37619,Tuas West,2021.0,1.0,6.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37620,Tuas West,2021.0,1.0,7.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37621,Tuas West,2021.0,1.0,8.0,0.8,0.8,0.8,0.8,,,,-,-,-,-,-
37622,Tuas West,2021.0,1.0,9.0,41.0,17.0,24.4,26.2,,,,-,-,-,-,-
37623,Tuas West,2021.0,1.0,10.0,50.6,5.6,7.2,11.4,,,,-,-,-,-,-
37624,Tuas West,2021.0,1.0,11.0,6.0,3.8,3.8,4.2,,,,-,-,-,-,-
37625,Tuas West,2021.0,1.0,12.0,13.8,7.2,7.2,7.2,,,,-,-,-,-,-
37626,Tuas West,2021.0,1.0,13.0,1.4,1.0,1.0,1.0,,,,-,-,-,-,-
37627,Tuas West,2021.0,1.0,14.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37628,Tuas West,2021.0,1.0,15.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37629,Tuas West,2021.0,1.0,16.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37630,Tuas West,2021.0,1.0,17.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37631,Tuas West,2021.0,1.0,18.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37632,Tuas West,2021.0,1.0,19.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37633,Tuas West,2021.0,1.0,20.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37634,Tuas West,2021.0,1.0,21.0,0.4,0.4,0.4,0.4,,,,-,-,-,-,-
37635,Tuas West,2021.0,1.0,22.0,0.2,0.2,0.2,0.2,,,,-,-,-,-,-
37636,Tuas West,2021.0,1.0,23.0,6.2,3.4,6.2,6.2,,,,-,-,-,-,-
37637,Tuas West,2021.0,1.0,24.0,2.0,1.2,1.4,2.0,,,,-,-,-,-,-
37638,Tuas West,2021.0,1.0,25.0,2.4,1.2,1.4,2.4,,,,-,-,-,-,-
37639,Tuas West,2021.0,1.0,26.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37640,Tuas West,2021.0,1.0,27.0,2.2,0.8,1.2,2.2,,,,-,-,-,-,-
37641,Tuas West,2021.0,1.0,28.0,9.4,9.0,9.2,9.4,,,,-,-,-,-,-
37642,Tuas West,2021.0,1.0,29.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37643,Tuas West,2021.0,1.0,30.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37644,Tuas West,2021.0,1.0,31.0,1.8,1.8,1.8,1.8,,,,-,-,-,-,-
37645,Tuas West,2021.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37646,Tuas West,2021.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37647,Tuas West,2021.0,2.0,3.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37648,Tuas West,2021.0,2.0,4.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37649,Tuas West,2021.0,2.0,5.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37650,Tuas West,2021.0,2.0,6.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37651,Tuas West,2021.0,2.0,7.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37652,Tuas West,2021.0,2.0,8.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37653,Tuas West,2021.0,2.0,9.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37654,Tuas West,2021.0,2.0,10.0,0.6,0.6,0.6,0.6,,,,-,-,-,-,-
37655,Tuas West,2021.0,2.0,11.0,4.6,2.4,2.4,2.4,,,,-,-,-,-,-
37656,Tuas West,2021.0,2.0,12.0,7.8,7.8,7.8,7.8,,,,-,-,-,-,-
37657,Tuas West,2021.0,2.0,13.0,10.2,9.8,9.8,10.0,,,,-,-,-,-,-
37658,Tuas West,2021.0,2.0,14.0,12.4,6.6,12.0,12.4,,,,-,-,-,-,-
37659,Tuas West,2021.0,2.0,15.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37660,Tuas West,2021.0,2.0,16.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37661,Tuas West,2021.0,2.0,17.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37662,Tuas West,2021.0,2.0,18.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37663,Tuas West,2021.0,2.0,19.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37664,Tuas West,2021.0,2.0,20.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37665,Tuas West,2021.0,2.0,21.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37666,Tuas West,2021.0,2.0,22.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37667,Tuas West,2021.0,2.0,23.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37668,Tuas West,2021.0,2.0,24.0,6.0,5.6,5.6,5.8,,,,-,-,-,-,-
37669,Tuas West,2021.0,2.0,25.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37670,Tuas West,2021.0,2.0,26.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37671,Tuas West,2021.0,2.0,27.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37672,Tuas West,2021.0,2.0,28.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37673,Tuas West,2021.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37674,Tuas West,2021.0,3.0,2.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37675,Tuas West,2021.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37676,Tuas West,2021.0,3.0,4.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37677,Tuas West,2021.0,3.0,5.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37678,Tuas West,2021.0,3.0,6.0,0.4,0.4,0.4,0.4,,,,-,-,-,-,-
37679,Tuas West,2021.0,3.0,7.0,14.4,4.2,6.4,7.2,,,,-,-,-,-,-
37680,Tuas West,2021.0,3.0,8.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37681,Tuas West,2021.0,3.0,9.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37682,Tuas West,2021.0,3.0,10.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37683,Tuas West,2021.0,3.0,11.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37684,Tuas West,2021.0,3.0,12.0,2.6,2.6,2.6,2.6,,,,-,-,-,-,-
37685,Tuas West,2021.0,3.0,13.0,6.6,6.2,6.6,6.6,,,,-,-,-,-,-
37686,Tuas West,2021.0,3.0,14.0,0.2,0.2,0.2,0.2,,,,-,-,-,-,-
37687,Tuas West,2021.0,3.0,15.0,3.0,3.0,3.0,3.0,,,,-,-,-,-,-
37688,Tuas West,2021.0,3.0,16.0,2.0,2.0,2.0,2.0,,,,-,-,-,-,-
37689,Tuas West,2021.0,3.0,17.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37690,Tuas West,2021.0,3.0,18.0,5.4,3.4,4.0,5.2,,,,-,-,-,-,-
37691,Tuas West,2021.0,3.0,19.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37692,Tuas West,2021.0,3.0,20.0,1.2,1.0,1.0,1.2,,,,-,-,-,-,-
37693,Tuas West,2021.0,3.0,21.0,20.6,18.8,19.0,20.6,,,,-,-,-,-,-
37694,Tuas West,2021.0,3.0,22.0,0.2,0.2,0.2,0.2,,,,-,-,-,-,-
37695,Tuas West,2021.0,3.0,23.0,103.8,35.0,47.8,73.6,,,,-,-,-,-,-
37696,Tuas West,2021.0,3.0,24.0,16.8,14.2,15.2,15.4,,,,-,-,-,-,-
37697,Tuas West,2021.0,3.0,25.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37698,Tuas West,2021.0,3.0,26.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37699,Tuas West,2021.0,3.0,27.0,16.2,10.6,14.8,15.4,,,,-,-,-,-,-
37700,Tuas West,2021.0,3.0,28.0,6.2,5.2,5.2,6.2,,,,-,-,-,-,-
37701,Tuas West,2021.0,3.0,29.0,2.8,0.8,1.0,1.8,,,,-,-,-,-,-
37702,Tuas West,2021.0,3.0,30.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37703,Tuas West,2021.0,3.0,31.0,49.4,20.6,34.6,47.4,,,,-,-,-,-,-
37704,Tuas West,2021.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37705,Tuas West,2021.0,4.0,2.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37706,Tuas West,2021.0,4.0,3.0,47.8,29.4,41.6,42.8,,,,-,-,-,-,-
37707,Tuas West,2021.0,4.0,4.0,21.8,16.8,38.4,61.8,,,,-,-,-,-,-
37708,Tuas West,2021.0,4.0,5.0,34.2,27.0,32.6,33.2,,,,-,-,-,-,-
37709,Tuas West,2021.0,4.0,6.0,10.8,8.6,9.6,10.8,,,,-,-,-,-,-
37710,Tuas West,2021.0,4.0,7.0,0.2,0.2,0.2,0.2,,,,-,-,-,-,-
37711,Tuas West,2021.0,4.0,8.0,0.4,0.4,0.4,0.4,,,,-,-,-,-,-
37712,Tuas West,2021.0,4.0,9.0,9.8,9.0,9.2,9.2,,,,-,-,-,-,-
37713,Tuas West,2021.0,4.0,10.0,0.2,0.2,0.2,0.2,,,,-,-,-,-,-
37714,Tuas West,2021.0,4.0,11.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37715,Tuas West,2021.0,4.0,12.0,1.8,1.8,1.8,1.8,,,,-,-,-,-,-
37716,Tuas West,2021.0,4.0,13.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37717,Tuas West,2021.0,4.0,14.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37718,Tuas West,2021.0,4.0,15.0,1.2,1.2,1.2,1.2,,,,-,-,-,-,-
37719,Tuas West,2021.0,4.0,16.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37720,Tuas West,2021.0,4.0,17.0,89.2,42.8,57.0,76.6,,,,-,-,-,-,-
37721,Tuas West,2021.0,4.0,18.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37722,Tuas West,2021.0,4.0,19.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37723,Tuas West,2021.0,4.0,20.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37724,Tuas West,2021.0,4.0,21.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37725,Tuas West,2021.0,4.0,22.0,7.8,6.0,7.4,7.6,,,,-,-,-,-,-
37726,Tuas West,2021.0,4.0,23.0,1.2,1.2,1.2,1.2,,,,-,-,-,-,-
37727,Tuas West,2021.0,4.0,24.0,7.6,2.2,4.4,6.4,,,,-,-,-,-,-
37728,Tuas West,2021.0,4.0,25.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37729,Tuas West,2021.0,4.0,26.0,45.4,34.2,44.6,44.8,,,,-,-,-,-,-
37730,Tuas West,2021.0,4.0,27.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37731,Tuas West,2021.0,4.0,28.0,0.8,0.6,0.8,0.8,,,,-,-,-,-,-
37732,Tuas West,2021.0,4.0,29.0,25.4,21.4,24.0,25.2,,,,-,-,-,-,-
37733,Tuas West,2021.0,4.0,30.0,1.8,1.4,1.6,1.6,,,,-,-,-,-,-
37734,Tuas West,2021.0,5.0,1.0,     7.6,     6.2,     6.2,     6.2,,,,-,-,-,-,-
37735,Tuas West,2021.0,5.0,2.0,     0.0,     0.0,     1.2,     1.4,,,,-,-,-,-,-
37736,Tuas West,2021.0,5.0,3.0,     0.0,     0.0,     0.0,     0.0,,,,-,-,-,-,-
37737,Tuas West,2021.0,5.0,4.0,     8.8,     8.4,     8.6,     8.6,,,,-,-,-,-,-
37738,Tuas West,2021.0,5.0,5.0,    13.8,    10.0,    13.4,    13.8,,,,-,-,-,-,-
37739,Tuas West,2021.0,5.0,6.0,-,-,-,-,,,,-,-,-,-,-
37740,Tuas West,2021.0,5.0,7.0,-,-,-,-,,,,-,-,-,-,-
37741,Tuas West,2021.0,5.0,8.0,-,-,-,-,,,,-,-,-,-,-
37742,Tuas West,2021.0,5.0,9.0,-,-,-,-,,,,-,-,-,-,-
37743,Tuas West,2021.0,5.0,10.0,     0.0,-,-,-,,,,-,-,-,-,-
37744,Tuas West,2021.0,5.0,11.0,     0.0,     0.0,     0.0,     0.0,,,,-,-,-,-,-
37745,Tuas West,2021.0,5.0,12.0,     8.4,     6.2,     7.6,     8.4,,,,-,-,-,-,-
37746,Tuas West,2021.0,5.0,13.0,    14.0,    13.4,    13.6,    13.6,,,,-,-,-,-,-
37747,Tuas West,2021.0,5.0,14.0,     0.0,     0.0,     0.0,     0.0,,,,-,-,-,-,-
37748,Tuas West,2021.0,5.0,15.0,    43.6,    24.0,    35.6,    43.0,,,,-,-,-,-,-
37749,Tuas West,2021.0,5.0,16.0,     0.0,     0.0,     0.0,     0.0,,,,-,-,-,-,-
37750,Tuas West,2021.0,5.0,17.0,    18.4,     8.2,    10.4,    10.4,,,,-,-,-,-,-
37751,Tuas West,2021.0,5.0,18.0,     4.8,     3.0,    10.4,    11.8,,,,-,-,-,-,-
37752,Tuas West,2021.0,5.0,19.0,     0.0,     0.0,     0.0,     0.0,,,,-,-,-,-,-
37753,Tuas West,2021.0,5.0,20.0,     0.0,     0.0,     0.0,     0.0,,,,-,-,-,-,-
37754,Tuas West,2021.0,5.0,21.0,    22.8,    16.4,    21.0,    22.0,,,,-,-,-,-,-
37755,Tuas West,2021.0,5.0,22.0,     8.8,     7.8,     8.4,     8.8,,,,-,-,-,-,-
37756,Tuas West,2021.0,5.0,23.0,     0.0,     0.0,     0.0,     0.0,,,,-,-,-,-,-
37757,Tuas West,2021.0,5.0,24.0,     1.8,     1.8,     1.8,     1.8,,,,-,-,-,-,-
37758,Tuas West,2021.0,5.0,25.0,     0.0,     0.0,     0.0,     0.0,,,,-,-,-,-,-
37759,Tuas West,2021.0,5.0,26.0,     0.0,     0.0,     0.0,     0.0,,,,-,-,-,-,-
37760,Tuas West,2021.0,5.0,27.0,    11.2,    10.8,    11.2,    11.2,,,,-,-,-,-,-
37761,Tuas West,2021.0,5.0,28.0,     0.0,     0.0,     0.0,     0.0,,,,-,-,-,-,-
37762,Tuas West,2021.0,5.0,29.0,    74.2,    35.8,    60.6,    72.0,,,,-,-,-,-,-
37763,Tuas West,2021.0,5.0,30.0,     0.0,     0.0,     0.0,     0.0,,,,-,-,-,-,-
37764,Tuas West,2021.0,5.0,31.0,     1.8,     0.8,     1.0,     1.6,,,,-,-,-,-,-
37765,Tuas West,2021.0,6.0,1.0,0.4,0.4,0.4,0.4,,,,-,-,-,-,-
37766,Tuas West,2021.0,6.0,2.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37767,Tuas West,2021.0,6.0,3.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37768,Tuas West,2021.0,6.0,4.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37769,Tuas West,2021.0,6.0,5.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37770,Tuas West,2021.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37771,Tuas West,2021.0,6.0,7.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37772,Tuas West,2021.0,6.0,8.0,1.8,1.8,1.8,1.8,,,,-,-,-,-,-
37773,Tuas West,2021.0,6.0,9.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37774,Tuas West,2021.0,6.0,10.0,3.4,1.6,2.2,2.8,,,,-,-,-,-,-
37775,Tuas West,2021.0,6.0,11.0,0.0,0.0,0.0,0.6,,,,-,-,-,-,-
37776,Tuas West,2021.0,6.0,12.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37777,Tuas West,2021.0,6.0,13.0,32.8,18.4,24.8,32.6,,,,-,-,-,-,-
37778,Tuas West,2021.0,6.0,14.0,3.6,3.4,3.4,3.4,,,,-,-,-,-,-
37779,Tuas West,2021.0,6.0,15.0,37.0,25.4,33.6,36.6,,,,-,-,-,-,-
37780,Tuas West,2021.0,6.0,16.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37781,Tuas West,2021.0,6.0,17.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37782,Tuas West,2021.0,6.0,18.0,14.6,8.4,10.4,11.8,,,,-,-,-,-,-
37783,Tuas West,2021.0,6.0,19.0,0.2,0.2,0.2,0.2,,,,-,-,-,-,-
37784,Tuas West,2021.0,6.0,20.0,13.4,10.4,12.2,12.4,,,,-,-,-,-,-
37785,Tuas West,2021.0,6.0,21.0,0.0,0.0,0.0,0.4,,,,-,-,-,-,-
37786,Tuas West,2021.0,6.0,22.0,2.2,2.0,2.2,2.2,,,,-,-,-,-,-
37787,Tuas West,2021.0,6.0,23.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37788,Tuas West,2021.0,6.0,24.0,0.6,0.4,0.6,0.6,,,,-,-,-,-,-
37789,Tuas West,2021.0,6.0,25.0,0.6,0.6,0.6,0.6,,,,-,-,-,-,-
37790,Tuas West,2021.0,6.0,26.0,8.4,6.4,7.6,8.4,,,,-,-,-,-,-
37791,Tuas West,2021.0,6.0,27.0,5.4,4.2,5.2,5.4,,,,-,-,-,-,-
37792,Tuas West,2021.0,6.0,28.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37793,Tuas West,2021.0,6.0,29.0,13.2,4.4,6.2,7.8,,,,-,-,-,-,-
37794,Tuas West,2021.0,6.0,30.0,0.2,0.6,1.4,7.4,,,,-,-,-,-,-
37795,Tuas West,2021.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37796,Tuas West,2021.0,7.0,2.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37797,Tuas West,2021.0,7.0,3.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37798,Tuas West,2021.0,7.0,4.0,2.0,0.8,1.2,1.2,,,,-,-,-,-,-
37799,Tuas West,2021.0,7.0,5.0,2.0,2.0,2.0,2.0,,,,-,-,-,-,-
37800,Tuas West,2021.0,7.0,6.0,0.2,0.2,0.2,0.2,,,,-,-,-,-,-
37801,Tuas West,2021.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37802,Tuas West,2021.0,7.0,8.0,4.8,4.8,4.8,4.8,,,,-,-,-,-,-
37803,Tuas West,2021.0,7.0,9.0,59.8,43.8,56.0,57.4,,,,-,-,-,-,-
37804,Tuas West,2021.0,7.0,10.0,2.4,0.8,1.8,2.4,,,,-,-,-,-,-
37805,Tuas West,2021.0,7.0,11.0,8.6,7.0,7.4,8.2,,,,-,-,-,-,-
37806,Tuas West,2021.0,7.0,12.0,32.4,12.2,20.2,27.8,,,,-,-,-,-,-
37807,Tuas West,2021.0,7.0,13.0,19.4,5.2,6.6,10.2,,,,-,-,-,-,-
37808,Tuas West,2021.0,7.0,14.0,0.2,0.2,0.2,0.2,,,,-,-,-,-,-
37809,Tuas West,2021.0,7.0,15.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37810,Tuas West,2021.0,7.0,16.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37811,Tuas West,2021.0,7.0,17.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37812,Tuas West,2021.0,7.0,18.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37813,Tuas West,2021.0,7.0,19.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37814,Tuas West,2021.0,7.0,20.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37815,Tuas West,2021.0,7.0,21.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37816,Tuas West,2021.0,7.0,22.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37817,Tuas West,2021.0,7.0,23.0,0.6,0.4,0.4,0.4,,,,-,-,-,-,-
37818,Tuas West,2021.0,7.0,24.0,0.2,0.2,0.2,0.2,,,,-,-,-,-,-
37819,Tuas West,2021.0,7.0,25.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37820,Tuas West,2021.0,7.0,26.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37821,Tuas West,2021.0,7.0,27.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37822,Tuas West,2021.0,7.0,28.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37823,Tuas West,2021.0,7.0,29.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37824,Tuas West,2021.0,7.0,30.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37825,Tuas West,2021.0,7.0,31.0,2.6,1.2,1.8,2.6,,,,-,-,-,-,-
37826,Tuas West,2021.0,8.0,1.0,48.8,25.4,41.0,42.8,,,,-,-,-,-,-
37827,Tuas West,2021.0,8.0,2.0,3.6,3.6,3.6,3.6,,,,-,-,-,-,-
37828,Tuas West,2021.0,8.0,3.0,14.6,13.8,14.4,14.4,,,,-,-,-,-,-
37829,Tuas West,2021.0,8.0,4.0,5.6,4.6,5.4,5.6,,,,-,-,-,-,-
37830,Tuas West,2021.0,8.0,5.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37831,Tuas West,2021.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37832,Tuas West,2021.0,8.0,7.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37833,Tuas West,2021.0,8.0,8.0,16.8,6.8,8.6,12.8,,,,-,-,-,-,-
37834,Tuas West,2021.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37835,Tuas West,2021.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,-,-,-,-,-
37836,Tuas West,2021.0,8.0,11.0,2.2,2.2,2.2,2.2,,,,-,-,-,-,-
37837,Tuas West,2021.0,8.0,12.0,0.8,0.8,0.8,0.8,,,,-,-,-,-,-
37838,Tuas West,2021.0,8.0,13.0,3.2,3.2,3.2,3.2,,,,-,-,-,-,-
37839,Tuas West,2021.0,8.0,14.0,9.8,7.6,9.0,9.4,,,,-,-,-,-,-
37840,Tuas West,2021.0,8.0,15.0,26.0,19.0,23.6,24.2,,,,-,-,-,-,-
37841,Tuas West,2021.0,8.0,16.0,0.8,0.4,0.6,10.8,,,,-,-,-,-,-
37842,Tuas West,2021.0,8.0,17.0,32.8,21.2,27.6,28.6,,,,-,-,-,-,-
37843,Tuas West,2021.0,8.0,18.0,0.8,0.8,0.8,9.4,,,,-,-,-,-,-
37844,Tuas West,2021.0,8.0,19.0,33.8,15.8,19.0,24.0,,,,-,-,-,-,-
